https://digisi.usc.edu/ht_locations/montgomery/_alabama/_united_states	montgomery, alabama, united states
https://digisi.usc.edu/ht_locations/malaysia	malaysia
https://digisi.usc.edu/ht_locations/oklahoma/_oklahoma	oklahoma, oklahoma
https://digisi.usc.edu/ht_locations/chicago/_b_window	chicago, b window
https://digisi.usc.edu/ht_locations/mississippi/_mississippi	mississippi, mississippi
https://digisi.usc.edu/ht_locations/san_diego_county/_california	san diego county, california
https://digisi.usc.edu/ht_locations/st_cloud/_minnesota	st cloud, minnesota
https://digisi.usc.edu/ht_locations/arkansas/_arkansas	arkansas, arkansas
https://digisi.usc.edu/ht_locations/tyler/_texas/_united_states	tyler, texas, united states
https://digisi.usc.edu/ht_locations/new_jersey/_new_jersey	new jersey, new jersey
https://digisi.usc.edu/ht_locations/boise/_idaho	boise, idaho
https://digisi.usc.edu/ht_locations/quito	quito
https://digisi.usc.edu/ht_locations/springfield/_massachusetts	springfield, massachusetts
https://digisi.usc.edu/ht_locations/fargo/_north_dakota	fargo, north dakota
https://digisi.usc.edu/ht_locations/newport_news/_virginia	newport news, virginia
